time_local,DNI_W_per_m2,Tamb_C,Max_Predicted_EffEX,Best_Tin_K,Best_Tin_C,Best_Mhtf,Pressurehtf,Classification
2023-01-01 04:08:00,0.0,16.14,18.42180633544922,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-01 05:08:00,0.0,16.12,18.42254066467285,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-01 06:08:00,0.0,16.13,18.422176361083984,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-01 07:08:00,0.0,16.11,18.422908782958984,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-01 08:08:00,14.53,16.56,20.458412170410156,470.0,196.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-01 09:08:00,477.9,18.43,42.665435791015625,650.0,376.85,1.6999999999999997,20000.0,Suitable
2023-01-01 10:08:00,705.19,20.85,44.60485076904297,690.0,416.85,1.6999999999999997,20000.0,Suitable
2023-01-01 11:08:00,646.25,22.46,44.04532241821289,680.0,406.85,1.1999999999999997,20000.0,Suitable
2023-01-01 12:08:00,664.14,23.68,44.0954704284668,685.0,411.85,1.0999999999999999,20000.0,Suitable
2023-01-01 13:08:00,875.65,24.52,45.24981689453125,710.0,436.85,1.7999999999999998,20000.0,Suitable
2023-01-01 14:08:00,844.99,24.98,45.042762756347656,705.0,431.85,1.8999999999999997,20000.0,Suitable
2023-01-01 15:08:00,763.16,25.02,44.6015625,695.0,421.85,2.6999999999999993,20000.0,Suitable
2023-01-01 16:08:00,601.41,24.56,43.44049072265625,675.0,401.85,0.9999999999999999,20000.0,Suitable
2023-01-01 17:08:00,205.7,23.57,36.737701416015625,585.0,311.85,0.7999999999999999,20000.0,Suitable
2023-01-01 18:08:00,0.0,22.25,17.65226936340332,415.0,141.85000000000002,1.4,20000.0,Not suitable
2023-01-01 19:08:00,0.0,21.11,17.845003128051758,420.0,146.85000000000002,1.4,20000.0,Not suitable
2023-01-01 20:08:00,0.0,20.16,18.002586364746094,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-01 21:08:00,0.0,19.37,18.118066787719727,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-01 22:08:00,0.0,18.72,18.209503173828125,420.0,146.85000000000002,1.1999999999999997,20000.0,Not suitable
2023-01-01 23:08:00,0.0,18.1,18.292762756347656,420.0,146.85000000000002,1.0999999999999999,20000.0,Not suitable
2023-01-02 00:08:00,0.0,17.5,18.371749877929688,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-02 01:08:00,0.0,16.88,18.409791946411133,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-02 02:08:00,0.0,16.33,18.418441772460938,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-02 03:08:00,0.0,15.97,18.429821014404297,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-02 04:08:00,0.0,15.71,18.446252822875977,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-02 05:08:00,0.0,15.51,18.456378936767578,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-02 06:08:00,0.0,15.37,18.463462829589844,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-02 07:08:00,0.0,15.26,18.474903106689453,415.0,141.85000000000002,0.7,20000.0,Not suitable
2023-01-02 08:08:00,0.0,15.66,18.448787689208984,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-02 09:08:00,66.51,17.81,26.784849166870117,485.0,211.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-02 10:08:00,187.41,20.68,36.36651611328125,580.0,306.85,1.2999999999999998,20000.0,Suitable
2023-01-02 11:08:00,863.07,22.45,45.317771911621094,710.0,436.85,2.1999999999999997,20000.0,Suitable
2023-01-02 12:08:00,833.77,23.97,45.0489501953125,705.0,431.85,2.1999999999999997,20000.0,Suitable
2023-01-02 13:08:00,839.8,25.13,45.005653381347656,705.0,431.85,1.8999999999999997,20000.0,Suitable
2023-01-02 14:08:00,842.57,25.89,44.966087341308594,705.0,431.85,1.8999999999999997,20000.0,Suitable
2023-01-02 15:08:00,762.05,26.12,44.49944305419922,695.0,421.85,2.4999999999999996,20000.0,Suitable
2023-01-02 16:08:00,612.72,25.81,43.442901611328125,675.0,401.85,1.0999999999999999,20000.0,Suitable
2023-01-02 17:08:00,116.57,24.88,31.596458435058594,505.0,231.85000000000002,2.0999999999999996,20000.0,Not suitable
2023-01-02 18:08:00,0.0,23.44,17.455787658691406,410.0,136.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-02 19:08:00,0.0,22.17,17.664140701293945,415.0,141.85000000000002,1.4,20000.0,Not suitable
2023-01-02 20:08:00,0.0,21.18,17.832759857177734,420.0,146.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-02 21:08:00,0.0,20.34,17.974803924560547,420.0,146.85000000000002,1.4,20000.0,Not suitable
2023-01-02 22:08:00,0.0,19.64,18.07987403869629,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-02 23:08:00,0.0,18.91,18.181333541870117,420.0,146.85000000000002,1.1999999999999997,20000.0,Not suitable
2023-01-03 00:08:00,0.0,18.34,18.2598934173584,420.0,146.85000000000002,1.0999999999999999,20000.0,Not suitable
2023-01-03 01:08:00,0.0,17.85,18.323820114135742,420.0,146.85000000000002,1.0999999999999999,20000.0,Not suitable
2023-01-03 02:08:00,0.0,17.34,18.385894775390625,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-03 03:08:00,0.0,16.82,18.41141700744629,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-03 04:08:00,0.0,16.33,18.418441772460938,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-03 05:08:00,0.0,15.88,18.43872833251953,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-03 06:08:00,0.0,15.52,18.45587158203125,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-03 07:08:00,0.0,15.18,18.48019027709961,415.0,141.85000000000002,0.7,20000.0,Not suitable
2023-01-03 08:08:00,0.0,15.49,18.4573917388916,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-03 09:08:00,563.14,17.53,43.58192443847656,665.0,391.85,1.7999999999999998,20000.0,Suitable
2023-01-03 10:08:00,708.63,19.95,44.70610046386719,690.0,416.85,1.7999999999999998,20000.0,Suitable
2023-01-03 11:08:00,763.86,22.63,44.74888610839844,695.0,421.85,2.9999999999999996,20000.0,Suitable
2023-01-03 12:08:00,807.76,24.48,44.858680725097656,700.0,426.85,2.3,20000.0,Suitable
2023-01-03 13:08:00,752.27,25.85,44.48917007446289,690.0,416.85,2.7999999999999994,20000.0,Suitable
2023-01-03 14:08:00,766.22,26.67,44.484046936035156,695.0,421.85,2.3999999999999995,20000.0,Suitable
2023-01-03 15:08:00,720.04,26.89,44.221900939941406,685.0,411.85,2.5999999999999996,20000.0,Suitable
2023-01-03 16:08:00,608.47,26.38,43.35079574584961,670.0,396.85,2.3999999999999995,20000.0,Suitable
2023-01-03 17:08:00,282.44,24.93,38.583763122558594,605.0,331.85,0.6,20000.0,Suitable
2023-01-03 18:08:00,0.0,22.94,17.541250228881836,415.0,141.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-03 19:08:00,0.0,21.46,17.784990310668945,420.0,146.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-03 20:08:00,0.0,20.52,17.947296142578125,420.0,146.85000000000002,1.4,20000.0,Not suitable
2023-01-03 21:08:00,0.0,19.85,18.048595428466797,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-03 22:08:00,0.0,19.28,18.132627487182617,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-03 23:08:00,0.0,18.88,18.186697006225586,420.0,146.85000000000002,1.1999999999999997,20000.0,Not suitable
2023-01-04 00:08:00,0.0,18.42,18.247352600097656,420.0,146.85000000000002,1.1999999999999997,20000.0,Not suitable
2023-01-04 01:08:00,0.0,17.95,18.311315536499023,420.0,146.85000000000002,1.0999999999999999,20000.0,Not suitable
2023-01-04 02:08:00,0.0,17.42,18.37892723083496,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-04 03:08:00,0.0,16.85,18.410608291625977,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-04 04:08:00,0.0,16.26,18.41909408569336,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-04 05:08:00,0.0,15.81,18.441993713378906,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-04 06:08:00,0.0,15.7,18.446758270263672,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-04 07:08:00,0.0,15.64,18.449792861938477,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-04 08:08:00,68.44,15.89,27.290870666503906,485.0,211.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-04 09:08:00,645.34,17.54,44.37264633178711,680.0,406.85,1.7999999999999998,20000.0,Suitable
2023-01-04 10:08:00,732.42,19.39,44.84672927856445,695.0,421.85,1.7999999999999998,20000.0,Suitable
2023-01-04 11:08:00,778.64,21.81,44.86846160888672,700.0,426.85,1.4,20000.0,Suitable
2023-01-04 12:08:00,834.03,23.66,45.067955017089844,705.0,431.85,2.1999999999999997,20000.0,Suitable
2023-01-04 13:08:00,794.79,24.96,44.76338195800781,700.0,426.85,2.3999999999999995,20000.0,Suitable
2023-01-04 14:08:00,791.65,25.79,44.690330505371094,700.0,426.85,2.1999999999999997,20000.0,Suitable
2023-01-04 15:08:00,688.44,26.15,44.04779052734375,680.0,406.85,2.5999999999999996,20000.0,Suitable
2023-01-04 16:08:00,497.9,26.3,42.21282196044922,655.0,381.85,0.7999999999999999,20000.0,Suitable
2023-01-04 17:08:00,314.89,26.12,39.159141540527344,615.0,341.85,0.5,20000.0,Suitable
2023-01-04 18:08:00,0.0,25.47,17.055091857910156,405.0,131.85000000000002,1.5999999999999996,20000.0,Not suitable
2023-01-04 19:08:00,0.0,24.21,17.321985244750977,410.0,136.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-04 20:08:00,0.0,22.98,17.53285789489746,415.0,141.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-04 21:08:00,0.0,21.79,17.725875854492188,420.0,146.85000000000002,1.5999999999999996,20000.0,Not suitable
2023-01-04 22:08:00,0.0,20.7,17.920085906982422,420.0,146.85000000000002,1.4,20000.0,Not suitable
2023-01-04 23:08:00,0.0,20.5,17.950353622436523,420.0,146.85000000000002,1.4,20000.0,Not suitable
2023-01-05 00:08:00,0.0,20.89,17.89115333557129,420.0,146.85000000000002,1.4,20000.0,Not suitable
2023-01-05 01:08:00,0.0,20.61,17.93362045288086,420.0,146.85000000000002,1.4,20000.0,Not suitable
2023-01-05 02:08:00,0.0,17.73,18.33978271484375,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-05 03:08:00,0.0,17.44,18.377180099487305,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-05 04:08:00,0.0,17.0,18.406536102294922,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-05 05:08:00,0.0,16.67,18.415267944335938,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-05 06:08:00,0.0,16.28,18.418907165527344,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-05 07:08:00,0.0,15.86,18.439661026000977,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-05 08:08:00,147.0,16.2,35.14838409423828,550.0,276.85,1.8999999999999997,20000.0,Suitable
2023-01-05 09:08:00,701.84,18.28,44.812286376953125,690.0,416.85,1.7999999999999998,20000.0,Suitable
2023-01-05 10:08:00,661.54,20.5,44.350860595703125,685.0,411.85,1.4999999999999998,20000.0,Suitable
2023-01-05 11:08:00,740.28,22.32,44.650115966796875,690.0,416.85,2.6999999999999993,20000.0,Suitable
2023-01-05 12:08:00,803.54,24.07,44.862281799316406,700.0,426.85,2.3999999999999995,20000.0,Suitable
2023-01-05 13:08:00,644.3,25.48,43.771183013916016,680.0,406.85,0.8999999999999999,20000.0,Suitable
2023-01-05 14:08:00,859.2,26.32,45.0401496887207,710.0,436.85,1.7999999999999998,20000.0,Suitable
2023-01-05 15:08:00,733.85,26.7,44.34840774536133,690.0,416.85,2.5999999999999996,20000.0,Suitable
2023-01-05 16:08:00,596.81,26.72,43.21601104736328,670.0,396.85,1.7999999999999998,20000.0,Suitable
2023-01-05 17:08:00,346.09,26.41,39.763797760009766,620.0,346.85,0.5,20000.0,Suitable
2023-01-05 18:08:00,0.0,25.52,17.045623779296875,405.0,131.85000000000002,1.5999999999999996,20000.0,Not suitable
2023-01-05 19:08:00,0.0,24.5,17.248153686523438,410.0,136.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-05 20:08:00,0.0,23.53,17.443500518798828,410.0,136.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-05 21:08:00,0.0,22.5,17.60883903503418,415.0,141.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-05 22:08:00,0.0,21.7,17.739633560180664,420.0,146.85000000000002,1.5999999999999996,20000.0,Not suitable
2023-01-05 23:08:00,0.0,21.13,17.840805053710938,420.0,146.85000000000002,1.4,20000.0,Not suitable
2023-01-06 00:08:00,0.0,20.23,17.99220085144043,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-06 01:08:00,0.0,19.38,18.11644744873047,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-06 02:08:00,0.0,18.9,18.183124542236328,420.0,146.85000000000002,1.1999999999999997,20000.0,Not suitable
2023-01-06 03:08:00,0.0,19.51,18.098661422729492,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-06 04:08:00,0.0,17.4,18.380664825439453,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-06 05:08:00,0.0,16.19,18.419973373413086,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-06 06:08:00,0.0,15.47,18.45840072631836,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-06 07:08:00,0.0,15.12,18.48415756225586,415.0,141.85000000000002,0.7,20000.0,Not suitable
2023-01-06 08:08:00,93.27,15.55,30.450824737548828,490.0,216.85000000000002,1.9999999999999996,20000.0,Not suitable
2023-01-06 09:08:00,502.05,17.8,42.945716857910156,655.0,381.85,1.7999999999999998,20000.0,Suitable
2023-01-06 10:08:00,675.83,20.17,44.48163604736328,685.0,411.85,1.5999999999999996,20000.0,Suitable
2023-01-06 11:08:00,863.78,22.07,45.3437385559082,710.0,436.85,2.1999999999999997,20000.0,Suitable
2023-01-06 12:08:00,888.86,23.83,45.38929748535156,715.0,441.85,1.7999999999999998,20000.0,Suitable
2023-01-06 13:08:00,883.31,25.07,45.269622802734375,715.0,441.85,1.7999999999999998,20000.0,Suitable
2023-01-06 14:08:00,844.95,25.79,44.98344421386719,705.0,431.85,1.8999999999999997,20000.0,Suitable
2023-01-06 15:08:00,442.7,26.15,41.50977325439453,645.0,371.85,0.6,20000.0,Suitable
2023-01-06 16:08:00,290.24,26.15,38.636077880859375,610.0,336.85,0.5,20000.0,Suitable
2023-01-06 17:08:00,0.0,25.9,16.955677032470703,405.0,131.85000000000002,1.5999999999999996,20000.0,Not suitable
2023-01-06 18:08:00,0.0,25.4,17.068344116210938,405.0,131.85000000000002,1.5999999999999996,20000.0,Not suitable
2023-01-06 19:08:00,0.0,24.35,17.28689956665039,410.0,136.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-06 20:08:00,0.0,23.03,17.522367477416992,415.0,141.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-06 21:08:00,0.0,21.51,17.774490356445312,420.0,146.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-06 22:08:00,0.0,20.46,17.956464767456055,420.0,146.85000000000002,1.4,20000.0,Not suitable
2023-01-06 23:08:00,0.0,19.87,18.04562759399414,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-07 00:08:00,0.0,19.12,18.154483795166016,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-07 01:08:00,0.0,18.37,18.255598068237305,420.0,146.85000000000002,1.0999999999999999,20000.0,Not suitable
2023-01-07 02:08:00,0.0,17.84,18.32508087158203,420.0,146.85000000000002,1.0999999999999999,20000.0,Not suitable
2023-01-07 03:08:00,0.0,17.27,18.39198875427246,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-07 04:08:00,0.0,16.73,18.413867950439453,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-07 05:08:00,0.0,16.21,18.419565200805664,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-07 06:08:00,0.0,15.69,18.447263717651367,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-07 07:08:00,0.0,15.23,18.47688865661621,415.0,141.85000000000002,0.7,20000.0,Not suitable
2023-01-07 08:08:00,0.0,15.22,18.477548599243164,415.0,141.85000000000002,0.7,20000.0,Not suitable
2023-01-07 09:08:00,15.37,17.18,20.492218017578125,470.0,196.85000000000002,1.0999999999999999,20000.0,Not suitable
2023-01-07 10:08:00,144.29,19.58,34.66029357910156,555.0,281.85,1.7999999999999998,20000.0,Not suitable
2023-01-07 11:08:00,640.26,21.36,44.086944580078125,680.0,406.85,1.4,20000.0,Suitable
2023-01-07 12:08:00,807.6,23.16,44.94667434692383,705.0,431.85,1.1999999999999997,20000.0,Suitable
2023-01-07 13:08:00,218.05,24.64,37.018394470214844,590.0,316.85,0.6,20000.0,Suitable
2023-01-07 14:08:00,769.17,25.48,44.590091705322266,695.0,421.85,2.6999999999999993,20000.0,Suitable
2023-01-07 15:08:00,22.03,25.82,20.297935485839844,475.0,201.85000000000002,0.7,20000.0,Not suitable
2023-01-07 16:08:00,0.0,25.74,16.99832534790039,405.0,131.85000000000002,1.5999999999999996,20000.0,Not suitable
2023-01-07 17:08:00,0.0,24.5,17.248153686523438,410.0,136.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-07 18:08:00,0.0,22.49,17.6103458404541,415.0,141.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-07 19:08:00,0.0,20.79,17.906553268432617,420.0,146.85000000000002,1.4,20000.0,Not suitable
2023-01-07 20:08:00,0.0,19.92,18.0382080078125,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-07 21:08:00,0.0,19.53,18.096038818359375,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-07 22:08:00,0.0,19.03,18.164756774902344,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-07 23:08:00,0.0,18.39,18.252548217773438,420.0,146.85000000000002,1.0999999999999999,20000.0,Not suitable
2023-01-08 00:08:00,0.0,17.9,18.31751251220703,420.0,146.85000000000002,1.0999999999999999,20000.0,Not suitable
2023-01-08 01:08:00,0.0,17.21,18.397216796875,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-08 02:08:00,0.0,16.76,18.41305160522461,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-08 03:08:00,0.0,16.28,18.418907165527344,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-08 04:08:00,0.0,16.18,18.42034339904785,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-08 05:08:00,0.0,16.14,18.42180633544922,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-08 06:08:00,0.0,16.19,18.419973373413086,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-08 07:08:00,0.0,16.08,18.423871994018555,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-08 08:08:00,0.0,16.33,18.418441772460938,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-08 09:08:00,406.99,17.69,41.70442199707031,635.0,361.85,1.6999999999999997,20000.0,Suitable
2023-01-08 10:08:00,764.96,19.47,44.974632263183594,700.0,426.85,1.6999999999999997,20000.0,Suitable
2023-01-08 11:08:00,761.77,21.1,44.8299674987793,695.0,421.85,3.1999999999999993,20000.0,Suitable
2023-01-08 12:08:00,383.47,22.21,40.95096969604492,630.0,356.85,1.0999999999999999,20000.0,Suitable
2023-01-08 13:08:00,582.3,22.97,43.41880798339844,670.0,396.85,1.4999999999999998,20000.0,Suitable
2023-01-08 14:08:00,17.75,23.25,20.213462829589844,475.0,201.85000000000002,0.7,20000.0,Not suitable
2023-01-08 15:08:00,217.24,23.57,37.079132080078125,590.0,316.85,0.7999999999999999,20000.0,Suitable
2023-01-08 16:08:00,268.24,23.63,38.405452728271484,605.0,331.85,0.7999999999999999,20000.0,Suitable
2023-01-08 17:08:00,265.12,23.29,38.34822082519531,605.0,331.85,0.7999999999999999,20000.0,Suitable
2023-01-08 18:08:00,0.0,22.09,17.67601776123047,415.0,141.85000000000002,1.4,20000.0,Not suitable
2023-01-08 19:08:00,0.0,20.77,17.909557342529297,420.0,146.85000000000002,1.4,20000.0,Not suitable
2023-01-08 20:08:00,0.0,19.9,18.041175842285156,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-08 21:08:00,0.0,19.54,18.0947208404541,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-08 22:08:00,0.0,19.25,18.13748550415039,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-08 23:08:00,0.0,19.04,18.16411590576172,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-09 00:08:00,0.0,18.47,18.241044998168945,420.0,146.85000000000002,1.1999999999999997,20000.0,Not suitable
2023-01-09 01:08:00,0.0,17.86,18.322559356689453,420.0,146.85000000000002,1.0999999999999999,20000.0,Not suitable
2023-01-09 02:08:00,0.0,17.25,18.393726348876953,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-09 03:08:00,0.0,16.71,18.41441535949707,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-09 04:08:00,0.0,16.09,18.423603057861328,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-09 05:08:00,0.0,15.61,18.451316833496094,415.0,141.85000000000002,0.7999999999999999,20000.0,Not suitable
2023-01-09 06:08:00,0.0,15.05,18.488603591918945,415.0,141.85000000000002,0.7,20000.0,Not suitable
2023-01-09 07:08:00,0.0,14.7,18.500762939453125,415.0,141.85000000000002,0.7,20000.0,Not suitable
2023-01-09 08:08:00,0.0,15.06,18.48822784423828,415.0,141.85000000000002,0.7,20000.0,Not suitable
2023-01-09 09:08:00,422.06,17.28,41.96405029296875,635.0,361.85,1.7999999999999998,20000.0,Suitable
2023-01-09 10:08:00,690.16,19.26,44.67742156982422,690.0,416.85,1.6999999999999997,20000.0,Suitable
2023-01-09 11:08:00,802.22,21.91,45.007545471191406,705.0,431.85,1.4,20000.0,Suitable
2023-01-09 12:08:00,848.61,23.09,45.193809509277344,710.0,436.85,1.9999999999999996,20000.0,Suitable
2023-01-09 13:08:00,844.03,24.13,45.08943176269531,705.0,431.85,1.9999999999999996,20000.0,Suitable
2023-01-09 14:08:00,831.15,24.85,44.98100280761719,705.0,431.85,2.0999999999999996,20000.0,Suitable
2023-01-09 15:08:00,765.5,25.22,44.599998474121094,695.0,421.85,2.6999999999999993,20000.0,Suitable
2023-01-09 16:08:00,599.68,25.27,43.35906219482422,670.0,396.85,1.2999999999999998,20000.0,Suitable
2023-01-09 17:08:00,212.45,24.97,36.845726013183594,590.0,316.85,0.6,20000.0,Suitable
2023-01-09 18:08:00,0.0,24.15,17.33282470703125,410.0,136.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-09 19:08:00,0.0,22.98,17.53285789489746,415.0,141.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-09 20:08:00,0.0,21.8,17.724346160888672,420.0,146.85000000000002,1.5999999999999996,20000.0,Not suitable
2023-01-09 21:08:00,0.0,20.76,17.911062240600586,420.0,146.85000000000002,1.4,20000.0,Not suitable
2023-01-09 22:08:00,0.0,19.84,18.050077438354492,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-09 23:08:00,0.0,19.73,18.066408157348633,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-10 00:08:00,0.0,18.96,18.172386169433594,420.0,146.85000000000002,1.1999999999999997,20000.0,Not suitable
2023-01-10 01:08:00,0.0,18.28,18.26848793029785,420.0,146.85000000000002,1.0999999999999999,20000.0,Not suitable
2023-01-10 02:08:00,0.0,17.68,18.349140167236328,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-10 03:08:00,0.0,17.19,18.398954391479492,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-10 04:08:00,0.0,16.83,18.411151885986328,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-10 05:08:00,0.0,16.65,18.415451049804688,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-10 06:08:00,0.0,16.57,18.41619300842285,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-10 07:08:00,0.0,16.52,18.416667938232422,420.0,146.85000000000002,0.9999999999999999,20000.0,Not suitable
2023-01-10 08:08:00,34.48,17.01,22.916343688964844,475.0,201.85000000000002,1.1999999999999997,20000.0,Not suitable
2023-01-10 09:08:00,552.02,19.02,43.402061462402344,665.0,391.85,1.5999999999999996,20000.0,Suitable
2023-01-10 10:08:00,709.42,21.16,44.59360885620117,690.0,416.85,1.7999999999999998,20000.0,Suitable
2023-01-10 11:08:00,765.14,23.6,44.697322845458984,695.0,421.85,2.7999999999999994,20000.0,Suitable
2023-01-10 12:08:00,787.75,25.37,44.685211181640625,700.0,426.85,1.9999999999999996,20000.0,Suitable
2023-01-10 13:08:00,796.55,26.82,44.656761169433594,700.0,426.85,2.0999999999999996,20000.0,Suitable
2023-01-10 14:08:00,193.79,27.82,35.807472229003906,580.0,306.85,0.9999999999999999,20000.0,Suitable
2023-01-10 15:08:00,603.79,28.49,43.15087127685547,670.0,396.85,1.9999999999999996,20000.0,Suitable
2023-01-10 16:08:00,635.71,28.59,43.46564483642578,675.0,401.85,2.0999999999999996,20000.0,Suitable
2023-01-10 17:08:00,242.35,28.16,37.33517837524414,595.0,321.85,0.5,20000.0,Suitable
2023-01-10 18:08:00,0.0,26.05,16.915695190429688,405.0,131.85000000000002,1.5999999999999996,20000.0,Not suitable
2023-01-10 19:08:00,0.0,22.96,17.537052154541016,415.0,141.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-10 20:08:00,0.0,21.3,17.814420700073242,420.0,146.85000000000002,1.4999999999999998,20000.0,Not suitable
2023-01-10 21:08:00,0.0,20.72,17.91707992553711,420.0,146.85000000000002,1.4,20000.0,Not suitable
2023-01-10 22:08:00,0.0,20.14,18.005556106567383,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-10 23:08:00,0.0,19.7,18.070858001708984,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-11 00:08:00,0.0,19.49,18.10129165649414,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
2023-01-11 01:08:00,0.0,19.06,18.16205596923828,420.0,146.85000000000002,1.2999999999999998,20000.0,Not suitable
